NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE
1,12.052839649021315,100.0,0.0,100000.0,7.999999999999999,0.0,0.0,1.0,8.0,0.0
2,21.088477485295535,87.48349247626238,12.516507523737616,199999.88,6.512671521908992,0.14306711488805252,11.869992388031942,2.0,8.643499651809364,1.504261923104526
3,27.68171825282037,76.56369039290838,23.436309607091616,299972.06,5.607417299841366,0.30608819601136117,25.395525446670614,3.0,9.47772711638051,4.0480081635482925
4,32.26708610548645,67.03098088201068,32.96901911798932,399387.78,4.593238931048557,0.4918207367531842,40.80538288693819,4.0,10.535292946786146,8.497460416687534
5,35.17798428309709,58.932038435454984,41.067961564545016,495256.34,3.9773532150660986,0.6968316831273788,57.81473108571236,4.98,11.815112702325456,11.507597178579644
6,36.73200752097193,52.485580471686575,47.514419528313425,580651.1,3.340615471711518,0.9052242962622639,75.10464941228751,5.76,13.232017500789295,16.067930172303278
7,37.39475701475267,47.703451982658045,52.296548017341955,650386.42,2.982171292057014,1.096207442340282,90.95013907608852,6.8,14.630312733404207,18.016815077717176
8,37.5923970687494,44.206150221304505,55.793849778695495,705550.4,2.595961443795979,1.2620310857966393,104.70819512637557,7.56,15.91414077561734,20.894668086195892
9,37.582053321762615,41.53586201235601,58.46413798764399,750702.4,2.3985364205998,1.4074408415111432,116.77255173849653,7.96,17.06576680334253,24.406869989995034
10,37.37739128338636,41.32752205322339,58.67247794677661,750378.02,1.6680953681671915,1.4195668428026715,117.77862181365205,8.02,17.525198200026622,24.371750106179185
11,37.18296933757593,41.30007474812386,58.69992525187614,746971.2,1.325983298178526,1.4211750047976905,117.9120477980548,7.72,17.72865658628443,24.36182516937741
12,37.001530710635436,41.33731871104201,58.66268128895799,742656.6,1.101717172169592,1.4189617917171464,117.72842193518821,8.1,17.8214155647927,23.341010037253373
13,36.838248481342205,41.40554476701814,58.59445523298186,738160.92,0.961071591426589,1.4149566445373838,117.39612288397767,7.72,17.85641702258463,23.39679610023331
14,36.69725677369589,41.480441375611925,58.519558624388075,734007.84,0.8483525733113513,1.410583655000636,117.03330468809278,7.58,17.8734084184221,21.405061956106646
15,36.570673030566,41.553811009721706,58.446188990278294,730184.56,0.7717640522006798,1.4063167478619079,116.67928793660677,7.98,17.876674395503613,23.6909227261904
16,36.479305274322634,41.60999329281436,58.39000670718564,727376.92,0.6966239384884056,1.4030485227109621,116.40812983228311,8.5,17.88493072561949,23.774794843931385
17,36.37390560215987,41.6204325730324,58.3795674269676,725093.4,0.6382712840324326,1.4024132879192888,116.35542567208755,8.14,17.90512468084496,23.52354602471398
